human,bacterial,score
K7EMD7,B1C429,0.9921875
K7EMD7,D4JZ56,0.999511719
A0A286YFJ4,D4JZ56,0.998046875
A0A804HJS9,A0A413RC28,0.9921875
A0A804HJS9,D4JZ56,0.999023438
O75976,D4JZ56,0.994628906
A0A0C4DGN1,D4JZ56,0.999511719
A0A2R8Y756,A0A173VBD4,1
A0A2R8Y756,A0A2K9P2Q1,0.996582031
A0A2R8Y756,A0A3E3K4E9,0.993164063
A0A2R8Y756,A0A413R5L7,0.998046875
A0A2R8Y756,A0A413RC28,1
A0A2R8Y756,B1BZ72,0.999511719
A0A2R8Y756,C4Z5B7,0.9921875
A0A2R8Y756,C4Z5G4,0.998535156
A0A2R8Y756,D4JZ56,0.999511719
B4DRN8,A0A173RXF9,0.997558594
B4DRN8,A0A1H4CMV9,0.995605469
B4DRN8,A0A2K9P088,0.996582031
B4DRN8,A0A2K9P2Q1,0.997070313
B4DRN8,A0A2K9P5D8,0.996582031
B4DRN8,A0A2X3URF4,0.994628906
B4DRN8,A0A413RC28,0.992675781
B4DRN8,B1C0C2,0.994628906
B4DRN8,B1C1L2,0.997558594
B4DRN8,B1C3Y1,0.997070313
B4DRN8,B1C429,0.991210938
B4DRN8,D4JZ56,1
B4DRN8,F9Z5Y5,0.993164063
E5RIN7,A0A1H4CMV9,0.994140625
E5RIN7,A0A2K9P088,0.999023438
E5RIN7,A0A2K9P2Q1,0.99609375
E5RIN7,A0A413RC28,0.999023438
E5RIN7,B1C0C2,0.99609375
E5RIN7,B1C3Y1,0.995117188
E5RIN7,D4JZ56,1
A0A7P0T8S5,A0A0J6FAN8,0.99609375
A0A7P0T8S5,A0A174PQL9,0.9921875
A0A7P0T8S5,A0A1H4CMV9,0.994628906
A0A7P0T8S5,A0A2K9P088,0.994628906
A0A7P0T8S5,A0A2K9P2Q1,0.999023438
A0A7P0T8S5,A0A2K9P5D8,0.991699219
A0A7P0T8S5,A0A412FRZ8,0.990234375
A0A7P0T8S5,A0A413RC28,0.999511719
A0A7P0T8S5,A0A413RC34,0.997558594
A0A7P0T8S5,B1C0C2,0.998046875
A0A7P0T8S5,B1C1L2,0.996582031
A0A7P0T8S5,B1C3Y1,0.998535156
A0A7P0T8S5,C4Z3P2,0.99609375
A0A7P0T8S5,C4Z5G4,0.991210938
A0A7P0T8S5,D4JZ56,1
A0A5H1ZRR2,A0A2K9P088,0.994140625
A0A5H1ZRR2,A0A413RC28,0.998046875
A0A5H1ZRR2,D4JZ56,1
A0A6Q8PG02,A0A2K9P2Q1,0.990722656
A0A6Q8PG02,D4JZ56,0.999511719
F6S2S5,D4JZ56,1
C9IZ13,A0A174EXC5,0.990234375
C9IZ13,A0A1H4CMV9,0.995605469
C9IZ13,A0A2K9P088,0.998535156
C9IZ13,A0A2K9P5D8,0.992675781
C9IZ13,A0A413RC28,0.999511719
C9IZ13,B1C0C2,0.999511719
C9IZ13,B1C3Y1,0.997070313
C9IZ13,D4JZ56,1
Q15370,D4JZ56,0.999023438
B4DN24,D4JZ56,0.998535156
A0A590UJ82,A0A0J6F8U8,0.998535156
A0A590UJ82,A0A0J6FAN8,0.991210938
A0A590UJ82,A0A0N7IFR2,0.99609375
A0A590UJ82,A0A0P0GGX0,0.9921875
A0A590UJ82,A0A139KRK8,0.990234375
A0A590UJ82,A0A139L8W9,0.99609375
A0A590UJ82,A0A174EXC5,0.995117188
A0A590UJ82,A0A1B8T1U3,0.9921875
A0A590UJ82,A0A1H4CMV9,1
A0A590UJ82,A0A2K9P088,1
A0A590UJ82,A0A2K9P2Q1,0.997558594
A0A590UJ82,A0A2K9P5D3,0.994140625
A0A590UJ82,A0A2K9P5D8,0.997070313
A0A590UJ82,A0A2X3URF4,0.999511719
A0A590UJ82,A0A412FRZ8,0.997558594
A0A590UJ82,A0A413R828,0.991210938
A0A590UJ82,A0A413RC28,0.999023438
A0A590UJ82,A0A413RCQ2,0.992675781
A0A590UJ82,B1BZR7,0.998535156
A0A590UJ82,B1C0C2,1
A0A590UJ82,B1C1L2,0.998535156
A0A590UJ82,B1C1X4,0.997070313
A0A590UJ82,B1C3Y1,0.999511719
A0A590UJ82,D4JZ56,1
A0A590UJ82,F9Z5Y5,0.998535156
A0A590UJ82,I9S327,0.990722656
B5MCT8,A0A1H4CMV9,0.997070313
B5MCT8,A0A2X3V555,0.997558594
B5MCT8,B1C0C2,0.997558594
B5MCT8,D4JZ56,1
I3L4H0,D4JZ56,0.992675781
Q09FC8,A0A2K9P088,0.99609375
Q09FC8,B1C429,0.993164063
Q09FC8,D4JZ56,0.999023438
E7ERJ7,D4JZ56,0.999511719
A0A7P0Z4B3,A0A174PQL9,0.990234375
A0A7P0Z4B3,A0A2K9P088,0.997070313
A0A7P0Z4B3,A0A2K9P2Q1,0.995605469
A0A7P0Z4B3,A0A413R5L7,0.9921875
A0A7P0Z4B3,A0A413RC28,0.998046875
A0A7P0Z4B3,A0A413RC34,0.991699219
A0A7P0Z4B3,C4Z5G4,0.994628906
A0A7P0Z4B3,D4JZ56,0.999511719
E7ERK9,D4JZ56,0.999023438
P12318,A0A413RC28,0.995605469
P12318,D4JZ56,0.996582031
E7EVI4,A0A2K9P088,0.999023438
E7EVI4,A0A413RC28,0.994140625
E7EVI4,D4JZ56,1
K7EL20,D4JZ56,0.995117188
A0A140T8Z1,D4JZ56,0.996582031
A0A7I2YQU0,D4JZ56,0.999023438
Q96S82,D4JZ56,0.997558594
Q15916,A0A173YL86,0.9921875
Q15916,A0A174EXC5,0.995605469
Q15916,A0A1H4CMV9,0.996582031
Q15916,A0A2K9P088,1
Q15916,A0A2K9P2Q1,0.996582031
Q15916,A0A413RC28,0.999511719
Q15916,B1C0C2,0.996582031
Q15916,B1C3Y1,0.990234375
Q15916,B1C429,0.991699219
Q15916,C4Z3P2,0.993652344
Q15916,D4JZ56,1
X6R674,A0A413RC28,0.998046875
X6R674,D4JZ56,0.999023438
A0A804HIU6,D4JZ56,0.997070313
Q9P015,D4JZ56,0.993164063
H3BTY2,D4JZ56,0.999511719
H9ME53,A0A0J6F8U8,0.998046875
H9ME53,A0A0N7IFR2,0.995605469
H9ME53,A0A139L8W9,0.993652344
H9ME53,A0A173VBD4,0.993164063
H9ME53,A0A174EXC5,0.997070313
H9ME53,A0A1H4CMV9,1
H9ME53,A0A2K9P088,1
H9ME53,A0A2K9P2Q1,0.998046875
H9ME53,A0A2X3URF4,0.999511719
H9ME53,A0A413R867,0.995117188
H9ME53,A0A413RC28,1
H9ME53,B1BZR7,0.993652344
H9ME53,B1C0C2,1
H9ME53,B1C3Y1,0.998046875
H9ME53,D4JZ56,1
H9ME53,F9Z5Y5,0.995117188
H9ME53,I9S327,0.994140625
A0A7P0Z4I7,A0A1H4CMV9,0.991210938
A0A7P0Z4I7,A0A2K9P088,0.994140625
A0A7P0Z4I7,B1C429,0.994140625
A0A7P0Z4I7,D4JZ56,1
E5RHP3,D4JZ56,0.994628906
E9PM62,A0A2K9P088,0.993164063
E9PM62,B1C0C2,0.990722656
E9PM62,D4JZ56,1
H3BS42,D4JZ56,0.999023438
P57768,A0A413RC28,0.991210938
P57768,D4JZ56,0.991210938
A0A804HJK3,A0A1H4CMV9,0.993164063
A0A804HJK3,A0A2K9P5D8,0.990722656
A0A804HJK3,A0A413RC28,0.9921875
A0A804HJK3,B1C0C2,0.998046875
A0A804HJK3,D4JZ56,0.999511719
A0A087WWY9,D4JZ56,0.999511719
Q9ULA0,D4JZ56,0.997070313
H7BY84,A0A173RXF9,0.997070313
H7BY84,A0A1H4CMV9,0.99609375
H7BY84,A0A413RC28,0.994628906
H7BY84,B1BZ72,0.994628906
H7BY84,B1C0C2,0.995117188
H7BY84,B1C429,0.991699219
H7BY84,D4JZ56,0.999511719
Q9BXS4,D4JZ56,0.999023438
Q9P1Z0,D4JZ56,1
B7Z645,A0A413RC28,0.993164063
B7Z645,D4JZ56,0.999511719
O43237,D4JZ56,0.999511719
E5RJV7,A0A2K9P088,0.998046875
E5RJV7,A0A413RC28,0.997558594
E5RJV7,D4JZ56,0.999023438
Q7Z6U0,A0A0J6CN91,0.994140625
Q7Z6U0,A0A0J6F8U8,0.9921875
Q7Z6U0,A0A174EF19,0.991699219
Q7Z6U0,A0A1B8T1U3,0.997070313
Q7Z6U0,A0A1H4CMV9,0.997558594
Q7Z6U0,A0A1Y4F3R5,0.990722656
Q7Z6U0,A0A1Y4FTC5,0.991699219
Q7Z6U0,A0A2K9P088,0.998535156
Q7Z6U0,A0A2K9P2Q1,0.995117188
Q7Z6U0,A0A2X3V555,0.992675781
Q7Z6U0,A0A412FX33,0.990722656
Q7Z6U0,A0A413RC28,0.997558594
Q7Z6U0,A0A415CHS5,0.993164063
Q7Z6U0,B1C0C2,0.999511719
Q7Z6U0,B1C1X4,0.991699219
Q7Z6U0,B1C3Y1,0.990722656
Q7Z6U0,C4Z5G4,0.993652344
Q7Z6U0,D4JZ56,1
Q7Z6U0,F9Z5Y5,0.993164063
B8ZZN3,A0A173VBD4,0.990234375
B8ZZN3,A0A413RC28,0.992675781
B8ZZN3,D4JZ56,0.999511719
P35228,A0A173VBD4,0.990722656
P35228,A0A2K9P088,0.991699219
P35228,A0A413RC28,0.998046875
P35228,B1C0C2,0.9921875
P35228,C4Z5G4,0.994140625
P35228,D4JZ56,0.999511719
Q6ZMI0,A0A174EXC5,0.993164063
Q6ZMI0,A0A2K9P088,0.999511719
Q6ZMI0,A0A413RC28,0.999511719
Q6ZMI0,B1C4M4,0.991699219
Q6ZMI0,D4JZ56,0.998535156
P55087,D4JZ56,0.999023438
P49760,A0A173RXF9,0.994628906
P49760,A0A173VBD4,0.995117188
P49760,A0A174EXC5,0.995117188
P49760,A0A1H4CMV9,0.999511719
P49760,A0A2K9P088,0.999511719
P49760,A0A2K9P2Q1,0.992675781
P49760,A0A412FRZ8,0.992675781
P49760,A0A413RC28,0.999511719
P49760,B1C0C2,0.998535156
P49760,C4Z5Q4,0.990234375
P49760,D4JZ56,1
P49760,U4M646,0.991210938
Q99424,D4JZ56,0.994140625
Q5TCY1,D4JZ56,1
P35580,A0A2K9P088,0.999023438
P35580,A0A413RC28,0.999023438
P35580,D4JZ56,0.999511719
O14874,D4JZ56,0.999511719
A0A590UK81,A0A413RC28,0.992675781
A0A590UK81,D4JZ56,0.999023438
Q15113,D4JZ56,0.998046875
O15394,D4JZ56,0.996582031
E5RGM5,D4JZ56,0.991699219
C9J7C8,A0A2K9P2Q1,0.990722656
C9J7C8,A0A2K9P5D8,0.996582031
C9J7C8,C4Z3P2,0.994628906
C9J7C8,D4JZ56,1
O43813,A0A2K9P088,0.994628906
O43813,D4JZ56,1
Q10713,D4JZ56,0.999511719
C9JC24,A0A413RD44,0.990234375
C9JC24,B1BZB6,0.991699219
C9JC24,D4JZ56,0.995605469
A0A7I2V4L0,A0A413RC28,0.9921875
A0A7I2V4L0,D4JZ56,1
E5RHI8,D4JZ56,0.999511719
P30101,A0A0J6F8U8,0.995117188
P30101,A0A173RXF9,0.994140625
P30101,A0A2K9P088,0.998046875
P30101,A0A413RC28,0.998535156
P30101,B1C0C2,0.993652344
P30101,D4JZ56,0.999023438
C9J6Y3,D4JZ56,0.999511719
A0A0U1RRN2,A0A0J6F8U8,0.997070313
A0A0U1RRN2,A0A174EXC5,0.995605469
A0A0U1RRN2,A0A1H4CMV9,0.997558594
A0A0U1RRN2,A0A2K9P088,0.999511719
A0A0U1RRN2,A0A2K9P2Q1,0.997070313
A0A0U1RRN2,A0A2X3URF4,0.990722656
A0A0U1RRN2,A0A412FRZ8,0.993164063
A0A0U1RRN2,A0A413RC28,1
A0A0U1RRN2,B1C0C2,0.999511719
A0A0U1RRN2,B1C1L2,0.990722656
A0A0U1RRN2,B1C3Y1,0.994628906
A0A0U1RRN2,C4Z3P2,0.991699219
A0A0U1RRN2,C4Z5G4,0.990234375
A0A0U1RRN2,D4JZ56,1
H0YDJ5,B1C429,0.99609375
H0YDJ5,D4JZ56,0.999511719
Q5I0X7,A0A2K9P088,0.993652344
Q5I0X7,D4JZ56,0.999511719
B5MC51,D4JZ56,0.999023438
A0A3B3IRZ8,D4JZ56,0.999023438
H7C5U7,D4JZ56,1
Q5HY92,D4JZ56,0.999511719
A0A7P0TB97,A0A413RC28,0.991210938
A0A7P0TB97,D4JZ56,0.998046875
K7ERN1,A0A1H4CMV9,0.993164063
K7ERN1,A0A2K9P088,0.998046875
K7ERN1,A0A2K9P2Q1,0.990234375
K7ERN1,A0A413RC28,0.998046875
K7ERN1,B1C0C2,0.996582031
K7ERN1,D4JZ56,0.999511719
D6RDL3,D4JZ56,1
Q86VE9,B1C429,0.991699219
Q86VE9,D4JZ56,0.999023438
A0A7I2V3G7,A0A173VBD4,0.990722656
A0A7I2V3G7,A0A174EXC5,0.990234375
A0A7I2V3G7,A0A2K9P088,0.991699219
A0A7I2V3G7,A0A2K9P2Q1,0.990722656
A0A7I2V3G7,A0A2X3URF4,0.993652344
A0A7I2V3G7,A0A413RC28,0.997558594
A0A7I2V3G7,B1BZ72,0.99609375
A0A7I2V3G7,B1C0C2,0.998046875
A0A7I2V3G7,B1C3Y1,0.993652344
A0A7I2V3G7,C4Z5G4,0.991210938
A0A7I2V3G7,D4JZ56,1
Q9H2M9,A0A0J6F8U8,0.993652344
Q9H2M9,A0A1H4CMV9,0.99609375
Q9H2M9,A0A2K9P088,0.999511719
Q9H2M9,A0A2K9P2Q1,0.996582031
Q9H2M9,A0A2K9P5D8,0.990722656
Q9H2M9,A0A2X3URF4,0.990234375
Q9H2M9,A0A413RC28,0.998535156
Q9H2M9,A0A413RC34,0.992675781
Q9H2M9,B1C0C2,0.999023438
Q9H2M9,B1C3Y1,0.996582031
Q9H2M9,C4Z5G4,0.9921875
Q9H2M9,D4JZ56,0.999511719
Q9H2M9,F9ZAY3,0.9921875
O94929,A0A2K9P088,0.994140625
O94929,A0A413RC28,0.990722656
O94929,D4JZ56,1
H3BST1,A0A1H4CMV9,0.995117188
H3BST1,A0A2K9P088,0.998046875
H3BST1,A0A2X3URF4,0.993164063
H3BST1,A0A413RC28,0.999511719
H3BST1,B1C0C2,0.998535156
H3BST1,B1C1L2,0.995605469
H3BST1,B1C3Y1,0.995605469
H3BST1,D4JZ56,1
A0A1B0GTG6,A0A2K9P2Q1,0.997558594
A0A1B0GTG6,B1C0C2,0.995117188
A0A1B0GTG6,B1C3Y1,0.995117188
A0A1B0GTG6,D4JZ56,0.999511719
J3KPZ4,A0A173VBD4,0.994628906
J3KPZ4,A0A174EXC5,0.999511719
J3KPZ4,A0A1H4CMV9,0.996582031
J3KPZ4,A0A2K9P088,0.999511719
J3KPZ4,A0A2K9P2Q1,0.998046875
J3KPZ4,A0A2K9P4F1,0.993652344
J3KPZ4,A0A413RC28,1
J3KPZ4,A0A413RC34,0.993164063
J3KPZ4,B1C0C2,0.998535156
J3KPZ4,C4Z195,0.992675781
J3KPZ4,C4Z3P2,0.993164063
J3KPZ4,C4Z5G4,0.996582031
J3KPZ4,D4JZ56,1
H3BP89,A0A1H4CMV9,0.999511719
H3BP89,A0A2K9P088,0.999511719
H3BP89,A0A2K9P2Q1,0.993652344
H3BP89,A0A2X3URF4,0.990722656
H3BP89,A0A413RC28,0.994628906
H3BP89,B1C0C2,0.995117188
H3BP89,B1C1L2,0.990722656
H3BP89,B1C3Y1,0.997558594
H3BP89,D4JZ56,1
B0QYA6,A0A173VBD4,0.9921875
B0QYA6,A0A174EXC5,0.9921875
B0QYA6,A0A1H4CMV9,0.990722656
B0QYA6,A0A2K9P088,0.995605469
B0QYA6,A0A413RC28,0.999023438
B0QYA6,B1C0C2,0.991210938
B0QYA6,C4Z3P2,0.990722656
B0QYA6,D4JZ56,0.999511719
Q5TAW7,A0A0J6C615,0.995605469
Q5TAW7,A0A0J6F8U8,0.997558594
Q5TAW7,A0A0N7IFR2,0.993164063
Q5TAW7,A0A139L8W9,0.991699219
Q5TAW7,A0A173RXF9,0.997558594
Q5TAW7,A0A173VBD4,0.995605469
Q5TAW7,A0A174PQL9,0.994140625
Q5TAW7,A0A1H4CMV9,0.999511719
Q5TAW7,A0A2K9P088,0.998535156
Q5TAW7,A0A2K9P2Q1,0.995117188
Q5TAW7,A0A2X3URF4,0.998046875
Q5TAW7,A0A413RC28,0.999511719
Q5TAW7,A0A413RC34,0.995605469
Q5TAW7,B1BZ72,0.991210938
Q5TAW7,B1C0C2,0.999511719
Q5TAW7,B1C3Y1,0.998046875
Q5TAW7,B1C408,0.997070313
Q5TAW7,B1C429,0.991210938
Q5TAW7,B1C4I1,0.990722656
Q5TAW7,C4Z5G4,0.997558594
Q5TAW7,D3IKD8,0.995605469
Q5TAW7,D4JZ56,0.999511719
Q5TAW7,F9ZAY3,0.997070313
Q5TAW7,I9H2J8,0.9921875
A0A804HIE6,D4JZ56,0.998046875
H3BNF1,D4JZ56,0.999511719
A0A1W2PQ00,A0A413RC28,0.994628906
A0A1W2PQ00,C4Z5G4,0.996582031
A0A1W2PQ00,D4JZ56,0.999023438
M0QXN3,D4JZ56,0.998046875
D6RFL6,A0A2K9P088,0.998046875
D6RFL6,A0A413RC28,0.994628906
D6RFL6,D4JZ56,1
P12004,A0A2K9P088,0.994628906
P12004,A0A413RC28,0.993652344
P12004,D4JZ56,0.994140625
Q13145,D4JZ56,0.993652344
Q9H611,D4JZ56,0.998535156
S4R2Y5,D4JZ56,0.999023438
Q58FF3,A0A173VBD4,0.990722656
Q58FF3,A0A2K9P088,0.996582031
Q58FF3,A0A413RC28,0.997558594
Q58FF3,B1BZ72,0.996582031
Q58FF3,B1C0C2,0.995117188
Q58FF3,D4JZ56,0.997558594
J3KPG2,D4JZ56,0.999511719
V9GYW9,D4JZ56,0.999023438
Q7Z794,D4JZ56,0.990234375
J3QLA8,D4JZ56,0.998535156
A0A804HJ23,D4JZ56,0.999511719
E9PKN6,A0A173VBD4,0.996582031
E9PKN6,D4JZ56,0.997558594
A0A590UJC4,A0A0J6F8U8,0.997558594
A0A590UJC4,A0A173RXF9,0.997070313
A0A590UJC4,A0A173VBD4,0.993164063
A0A590UJC4,A0A173YL86,1
A0A590UJC4,A0A174EXC5,0.998046875
A0A590UJC4,A0A174PQL9,0.999511719
A0A590UJC4,A0A1H4CMV9,0.998046875
A0A590UJC4,A0A2K9P088,1
A0A590UJC4,A0A2K9P2Q1,0.999511719
A0A590UJC4,A0A2K9P5D8,0.995117188
A0A590UJC4,A0A2X3URF4,0.994628906
A0A590UJC4,A0A3E3K4E9,0.999511719
A0A590UJC4,A0A413R563,0.998046875
A0A590UJC4,A0A413R5L7,0.997558594
A0A590UJC4,A0A413RC28,0.999511719
A0A590UJC4,A0A413RC34,0.998535156
A0A590UJC4,B1C0C2,0.997558594
A0A590UJC4,B1C1B7,0.99609375
A0A590UJC4,B1C1L2,0.995117188
A0A590UJC4,B1C3S2,0.990722656
A0A590UJC4,B1C3Y1,0.995117188
A0A590UJC4,B1C408,0.994140625
A0A590UJC4,B1C429,0.993164063
A0A590UJC4,B1C4M4,0.991210938
A0A590UJC4,C4Z3P2,0.99609375
A0A590UJC4,C4Z5G4,0.998535156
A0A590UJC4,D4JZ56,1
A0A590UJC4,F9ZAY3,0.998046875
A0A494C0J8,D4JZ56,0.995605469
A0A804HHS7,A0A2K9P088,0.993164063
A0A804HHS7,D4JZ56,0.996582031
A0A0A0MRH8,A0A2K9P088,0.993164063
A0A0A0MRH8,A0A413RC28,0.998535156
A0A0A0MRH8,D4JZ56,0.999511719
A0A2R8Y5U0,D4JZ56,0.995605469
H3BMI3,D4JZ56,0.998535156
A0A0J9YWK3,A0A2K9P088,0.997070313
A0A0J9YWK3,A0A413RC28,0.997070313
A0A0J9YWK3,D4JZ56,1
Q9Y4I1,A0A2K9P088,0.998046875
Q9Y4I1,A0A413RC28,0.99609375
Q9Y4I1,B1C0C2,0.9921875
Q9Y4I1,D4JZ56,0.999511719
E9PNW8,A0A173RXF9,0.997558594
E9PNW8,A0A2K9P088,0.997558594
E9PNW8,A0A2K9P2Q1,0.993652344
E9PNW8,A0A2K9P5D8,0.994628906
E9PNW8,A0A413RC28,0.994140625
E9PNW8,B1C0C2,0.997558594
E9PNW8,C4Z3P2,0.991699219
E9PNW8,C4Z5G4,0.993164063
E9PNW8,D4JZ56,0.999511719
Q8N4P3,D4JZ56,0.999023438
P51814,A0A2K9P088,0.999023438
P51814,A0A413RC28,0.997558594
P51814,D4JZ56,0.999511719
A8MSZ8,D4JZ56,0.999023438
B3KQ51,D4JZ56,0.995605469
H7C019,A0A1H4CMV9,0.992675781
H7C019,D4JZ56,0.999511719
F8VWQ5,A0A413RC28,0.993164063
F8VWQ5,D4JZ56,1
K7EPR5,A0A2K9P088,0.999511719
K7EPR5,A0A2K9P2Q1,0.993652344
K7EPR5,D4JZ56,1
A0A096LPH4,D4JZ56,0.997070313
F8VP53,A0A2K9NZL7,0.991210938
F8VP53,A0A2K9P088,0.992675781
F8VP53,A0A2K9P2Q1,0.995117188
F8VP53,A0A413RC28,0.990722656
F8VP53,A0A413RC34,0.991699219
F8VP53,B1C0C2,0.990234375
F8VP53,B1C0K7,0.997558594
F8VP53,D4JZ56,0.998535156
K7EIJ4,A0A2K9P088,0.996582031
K7EIJ4,A0A413RC28,0.998535156
K7EIJ4,D4JZ56,1
P22695,A0A173VBD4,0.995117188
P22695,A0A413RC28,0.9921875
P22695,C4Z5G4,0.991210938
P22695,D4JZ56,0.999023438
Q14657,D4JZ56,0.999511719
Q53FT3,A0A2K9P2Q1,0.995117188
Q53FT3,C4Z5G4,0.995605469
Q53FT3,D4JZ56,1
Q96CP7,B1C0C2,0.991210938
Q96CP7,D4JZ56,1
B8ZZD9,A0A173VBD4,0.990722656
B8ZZD9,A0A413RC28,0.99609375
B8ZZD9,D4JZ56,0.999511719
Q5T3G2,D4JZ56,0.999511719
Q6NV75,D4JZ56,0.999511719
Q9NQL2,A0A0J6F8U8,0.994140625
Q9NQL2,A0A173RXF9,0.991210938
Q9NQL2,A0A173YL86,0.994628906
Q9NQL2,A0A174PQL9,0.994140625
Q9NQL2,A0A1H4CMV9,0.998046875
Q9NQL2,A0A2K9P088,1
Q9NQL2,A0A2K9P2Q1,0.997558594
Q9NQL2,A0A2X3URF4,0.997070313
Q9NQL2,A0A413RC28,0.999023438
Q9NQL2,A0A413RC34,0.995117188
Q9NQL2,B1C0C2,0.999511719
Q9NQL2,B1C1L2,0.9921875
Q9NQL2,B1C3Y1,0.997070313
Q9NQL2,C4Z3P2,0.996582031
Q9NQL2,D4JZ56,0.999511719
A0A0A0MTJ9,A0A2K9P088,0.994628906
A0A0A0MTJ9,A0A2K9P2Q1,0.993164063
A0A0A0MTJ9,A0A413RC28,0.9921875
A0A0A0MTJ9,D4JZ56,1
G3V182,D4JZ56,1
I3L0R8,D4JZ56,0.999023438
H0Y917,A0A174EXC5,0.991699219
H0Y917,A0A174PQL9,0.999511719
H0Y917,A0A2K9P088,0.998535156
H0Y917,A0A2K9P2Q1,0.996582031
H0Y917,A0A3E3K4E9,0.999023438
H0Y917,A0A413RC28,0.999023438
H0Y917,C4Z3P2,0.996582031
H0Y917,C4Z5G4,0.995117188
H0Y917,D4JZ56,1
E9PK57,A0A1H4CMV9,0.993652344
E9PK57,A0A2K9P088,0.998535156
E9PK57,A0A2K9P2Q1,0.990234375
E9PK57,A0A413RC28,0.997070313
E9PK57,B1C0C2,0.99609375
E9PK57,B1C3Y1,0.991699219
E9PK57,D4JZ56,1
Q96C32,A0A2K9P2Q1,0.997558594
Q96C32,A0A413RC34,0.9921875
Q96C32,A0A6L8TH24,0.991210938
Q96C32,C4Z3P2,0.990722656
J3QL01,A0A0J6C615,0.99609375
J3QL01,A0A0J6CGV4,0.993164063
J3QL01,A0A0J6CII4,0.991699219
J3QL01,A0A0J6F8U8,0.999511719
J3QL01,A0A0J6FAN8,0.992675781
J3QL01,A0A0J6FEQ8,0.993652344
J3QL01,A0A0N7IFR2,0.999023438
J3QL01,A0A0P0GGX0,0.99609375
J3QL01,A0A139KUU6,0.990722656
J3QL01,A0A139L0S7,0.992675781
J3QL01,A0A139L8W9,0.998535156
J3QL01,A0A139LK00,0.994628906
J3QL01,A0A173RWJ4,0.991699219
J3QL01,A0A173SSA5,0.995117188
J3QL01,A0A173V8E0,0.990722656
J3QL01,A0A174EXC5,0.995605469
J3QL01,A0A174GTE3,0.998046875
J3QL01,A0A174KGB1,0.994628906
J3QL01,A0A1B8T1U3,0.993652344
J3QL01,A0A1B8T4Z5,0.995117188
J3QL01,A0A1H4BMX5,0.993652344
J3QL01,A0A1H4CMV9,1
J3QL01,A0A1H4DFZ5,0.990722656
J3QL01,A0A1I4NU49,0.990234375
J3QL01,A0A1Y4EPW2,0.994628906
J3QL01,A0A2K9P088,1
J3QL01,A0A2K9P0P5,0.994628906
J3QL01,A0A2K9P179,0.992675781
J3QL01,A0A2K9P2Q1,0.998046875
J3QL01,A0A2K9P5D3,0.998046875
J3QL01,A0A2X3URF4,0.999511719
J3QL01,A0A2X3UWG2,0.990722656
J3QL01,A0A2X3WLW2,0.990234375
J3QL01,A0A412FRZ8,0.994628906
J3QL01,A0A412G534,0.9921875
J3QL01,A0A413R867,0.998535156
J3QL01,A0A413RC28,0.999511719
J3QL01,A0A413RCQ2,0.991699219
J3QL01,A0A414R774,0.995605469
J3QL01,A0A415CEL2,0.99609375
J3QL01,A0A6L8TD59,0.993652344
J3QL01,B1BYN6,0.995117188
J3QL01,B1BYN8,0.991210938
J3QL01,B1BZ25,0.991699219
J3QL01,B1BZI1,0.998535156
J3QL01,B1BZR7,0.998046875
J3QL01,B1BZZ1,0.998046875
J3QL01,B1C0C2,1
J3QL01,B1C0C8,0.9921875
J3QL01,B1C1L2,0.998535156
J3QL01,B1C1X4,0.995117188
J3QL01,B1C2S3,0.992675781
J3QL01,B1C3Y1,1
J3QL01,B1C4I1,0.996582031
J3QL01,C4Z1T3,0.990722656
J3QL01,C4Z3P2,0.993652344
J3QL01,D3IHB1,0.991699219
J3QL01,D4JZ56,1
J3QL01,E5Y518,0.994140625
J3QL01,F9Z5Y5,0.999511719
J3QL01,I9GHC6,0.998046875
J3QL01,I9H2J8,0.991699219
J3QL01,I9S327,0.997558594
J3QL01,U4M646,0.994140625
J3QL01,U4M8D8,0.998046875
P52701,A0A173VBD4,0.990722656
P52701,A0A413RC28,0.994140625
P52701,D4JZ56,0.999023438
P54098,D4JZ56,0.998535156
D6RH30,D4JZ56,0.998535156
Q9NWW6,A0A0J6F8U8,0.994628906
Q9NWW6,A0A0N7IFR2,0.995117188
Q9NWW6,A0A139L8W9,0.990722656
Q9NWW6,A0A173YL86,0.997558594
Q9NWW6,A0A174EXC5,0.993652344
Q9NWW6,A0A174PQL9,0.99609375
Q9NWW6,A0A1H4CMV9,0.999023438
Q9NWW6,A0A2K9P088,0.999511719
Q9NWW6,A0A2K9P2Q1,0.999511719
Q9NWW6,A0A2K9P5D8,0.995605469
Q9NWW6,A0A2X3URF4,0.997558594
Q9NWW6,A0A413RC28,0.999511719
Q9NWW6,A0A413RC34,0.996582031
Q9NWW6,B1C0C2,0.999511719
Q9NWW6,B1C1L2,0.99609375
Q9NWW6,B1C1X4,0.993652344
Q9NWW6,B1C3Y1,0.999023438
Q9NWW6,D4JZ56,1
Q9NWW6,F9Z5Y5,0.994140625
A0A0J9YXZ1,A0A0J6CEF3,0.991699219
A0A0J9YXZ1,A0A139L8W9,0.998046875
A0A0J9YXZ1,A0A139LAM5,0.992675781
A0A0J9YXZ1,A0A173RXF9,0.998535156
A0A0J9YXZ1,A0A173VBD4,0.998535156
A0A0J9YXZ1,A0A174PLK7,0.9921875
A0A0J9YXZ1,A0A1B8T2T2,0.992675781
A0A0J9YXZ1,A0A1H4CMV9,0.998046875
